screen_name,tweet,created_at
realDonaldTrump,“Joe Biden actually wants to raise taxes over $7 trillion on the American people.”—@ErinMPerrine https://t.co/eOBMW7iUeL,8/2/2020 11:03
realDonaldTrump,.@DHS_Wolf Explains what’s going on in Portland. https://t.co/upv8CsLU9W,8/2/2020 11:03
realDonaldTrump,.@dbongino says @JoeBiden is the #ChaosCandidate. https://t.co/4nRBlzfOxk,8/2/2020 10:58
realDonaldTrump,Democrats made a mockery of the Barr Hearing. @JesseBWatters https://t.co/qRUW05MwLW,8/2/2020 10:56
realDonaldTrump,"Was in the Great State of Texas this week and explained that the Radical Left Do Nothing Democrats, headed up by their great leader, Sleepy Joe Biden (who never leaves his basement), are strongly against “Oil, Gas, Guns, &amp; God”. Must be tough to win Texas on that platform!",8/2/2020 10:54
realDonaldTrump,"Preorder 

FIREBRAND:
Dispatches from the front lines of the MAGA Revolution

https://t.co/cUipEvmMw3 https://t.co/5pzy0xERDp",8/2/2020 10:42
realDonaldTrump,"Madison is a star who loves the USA and his Great State, North Carolina. Will fight for Military, Vets, 2nd Amendment, Lower Taxes &amp; Regulations. He is a winner who has my Complete &amp; Total Endorsement! https://t.co/EXGrLh9dQt",8/2/2020 10:40
realDonaldTrump,THREAD: #TaxinTedra's latest stance she's hiding from voters? Medicare for All for illegal immigrants - which she frantically deleted from her own website! https://t.co/wrOdjIqTwk,8/2/2020 10:29
realDonaldTrump,"The NYT is totally biased and has lost its way. 

Their agenda is the priority. Everything they do is advocacy. Everything. https://t.co/zU9WzlRrB0",8/2/2020 10:28
realDonaldTrump,That’s because it is mostly FAKE NEWS! https://t.co/qM5LtOvsH8,8/2/2020 10:25
realDonaldTrump,And he’s too weak and confused to stand up to them. https://t.co/dBJUKn771g,8/2/2020 10:10
realDonaldTrump,Warren appears to roll her eyes as Joe Biden continually confuses what he's saying https://t.co/2aw2A2LyYm,8/2/2020 10:08
realDonaldTrump,The case for re-electing @realDonaldTrump in 800 words. My new @washingtonpost column: https://t.co/CfMKRTZsYz,8/2/2020 10:07
realDonaldTrump,"""Have you ever watched this guy on television? Like a machine, @mattgaetz."" -@POTUS

In this installment Matt recounts Obama's waste of your $737 Million on a failed solar plant, and @realDonaldTrump's recovery of $200 million. https://t.co/zKORUHJpUu",8/2/2020 10:00
realDonaldTrump,Hunter - Meadow is proud of you. So am I. Congratulations! https://t.co/Bb8I3l3wfv,8/2/2020 9:58
realDonaldTrump,More acts of courage from within the NBA - Miami Heat’s Meyers Leonard stands for what he believes! https://t.co/zmh1ZQDpZq,8/2/2020 9:51
realDonaldTrump,I love Colorado! https://t.co/RptiR8wybe,8/2/2020 9:49
realDonaldTrump,This is outrageous. Must be met with immediate litigation! @GOPChairwoman https://t.co/CD6bD3Kn6J,8/2/2020 9:41
realDonaldTrump,"Tomorrow 8 PM eastern, my big interview with my buddy Sean Hannity on Life, Liberty &amp; Levin! Please don’t miss it on Fox!",8/2/2020 9:37
realDonaldTrump,Is Twitter censoring those who speak out about the risks associated with mail-in voting? @HVonSpakovsky joined @Liz_Wheeler to lay out the facts—and what ALL Americans need to know about #voterfraud https://t.co/PtrTHA3wJu,8/2/2020 9:17
realDonaldTrump,"“Trump’s base is twice as fired up as Biden’s base. In fact, Joe doesn’t really have a base. Have you ever seen a Biden bumper sticker anywhere?” — @JesseBWatters https://t.co/wIJAJp1PEO",8/2/2020 4:37
realDonaldTrump,Watch @DonaldJTrumpJr on Joe Biden’s blunders: “It would be truly sad if it wasn’t so scary that Joe Biden could be in charge of the nuclear football.” https://t.co/yfNJfVEo3y,8/2/2020 4:37
realDonaldTrump,"Fox News’ @jessebwatters on the “Trump turnaround: You can feel the momentum shift in the Presidential race. It showed up in the polls in these key battleground states...”

 https://t.co/NZ0pUWCpQ4",8/2/2020 4:16
realDonaldTrump,Watch: Fox News’ @dbongino on the “chaos candidate” Joe Biden https://t.co/lTghrnsDEq,8/2/2020 4:16
realDonaldTrump,"GOP Resolution Slams Omar, Says Lawmaker Advocating ‘Marxist’ Government https://t.co/Fuddk82jVY",8/2/2020 4:15
realDonaldTrump,"THANKS DE BLASIO! City Slashes Sanitation Budget 60%, Rotting Garbage Overflows on to Streets https://t.co/gdhcyUISm9",8/2/2020 4:13
realDonaldTrump,Death penalty! He killed and badly wounded many. Justice! https://t.co/WM9Vw26a21,8/2/2020 4:12
realDonaldTrump,CRUZ MISSILE: Cruz Asks Twitter to BAN CNN Over Post Promoting Same Drug That Got Trump Jr Barred https://t.co/K79JGH4b79,8/2/2020 4:09
realDonaldTrump,AG Asks Democrats ‘Since When is it Okay to Try and Burn Down a Courthouse?’ https://t.co/lRV1IJ9ypl,8/2/2020 4:08
realDonaldTrump,7/31/20<U+2600><U+FE0F>FLORIDA! #MAGA<U+0001F1FA><U+0001F1F8><U+0001F985> https://t.co/cBlm3ENL6U,8/2/2020 4:07
realDonaldTrump,His name is Igor Danchenko https://t.co/0NVKGM0hWn,8/2/2020 4:06
realDonaldTrump,The Heat Is ON: Biden Campaign Goes On Defense Over Senate Burisma Investigation https://t.co/rXwG2Mg3UN,8/2/2020 4:06
realDonaldTrump,"TOMORROW I join The Great One, 
.@marklevinshow to discuss my new book, “Live Free or Die: America (and the World) on the Brink”
Life Liberty and Levin on Fox at 8 PM ET.
Don’t miss it!!!",8/2/2020 4:05
realDonaldTrump,"GRAHAM: The FBI ‘Lied Their A** OFF’ to Congress about FISA Warrant, Steele Dossier https://t.co/cZXWsf4fnQ",8/2/2020 4:05
realDonaldTrump,More delays - DC Circuit WILL rehear Flynn case en banc with the full court... https://t.co/QLZDD7Fnbu,8/2/2020 4:00
realDonaldTrump,"The German -10.1% contraction simply compares Q2 to Q1 in 2020. What's the corresponding % for the US? It's -9.5% (you can find that easily at the NYT)! So when comparing apples-to-apples, the US economy contracted LESS than the German one from Q1 to Q2!",8/2/2020 3:55
realDonaldTrump,You might want to adjust your presidential bets after seeing this. I think it’s over. https://t.co/1vcPYWcTnf,8/2/2020 3:49
realDonaldTrump,"- Output from industrial wind turbines declines by nearly *50%* (!) over 10 years

- Cost of taking down old wind turbines not included in cost of wind energy, unlike with nuclear plants

- Cost of removing old wind turbines will = $2B in New York alone

https://t.co/caZ2LCpBzp",8/2/2020 3:39
realDonaldTrump,"Germany’s renewables experiment is over. 

By 2025 it will have spent $580B to make electricity nearly 2x more expensive &amp; 10x more carbon-intensive than France’s. 

The reason renewables can’t power modern civilization is because they were never meant to. https://t.co/zHwRTePEoI",8/2/2020 3:33
realDonaldTrump,MAKE AMERICA GREAT AGAIN!,8/2/2020 1:56
realDonaldTrump,"Check out this Mail-In Voting experiment by a local news station! 
https://t.co/23tOdt1hYc",8/2/2020 1:53
realDonaldTrump,"We are going to WIN the 2020 Election, BIG! #MAGA",8/2/2020 1:51
realDonaldTrump,"As the Wall goes up, illegal crossings go down. This past week we built over 10 miles of Wall at our Southern Border. We now have 256 miles of NEW Wall and we are on track to have 300 miles completed by the end of August! https://t.co/AWl0dYfY1w",8/2/2020 1:51
realDonaldTrump,"We just got 50% in Rasmussen, and much higher in our internal polls. We are doing a new ad campaign on Sleepy Joe Biden that will be out on Monday. He has been brought even further LEFT than Crazy Bernie Sanders ever thought possible. By the way, Bernie’s people love me on Trade!",8/2/2020 1:50
realDonaldTrump,"Pelosi &amp; Schumer blocked desperately needed unemployment payments, which is so terrible, especially since they fully understand that it was not the workers fault that they are unemployed, it’s the fault of China!",8/2/2020 1:49
realDonaldTrump,Very disappointed in @SenSchumer for blocking the temporary extension of the $600 unemployment benefits. The Do Nothing Democrats are more interested in playing politics than in helping our deserving people. DRAIN THE SWAMP ON NOVEMBER 3RD!,8/2/2020 1:49
realDonaldTrump,"The Democrats are holding back the $1,200 to $3,400 (family of four) checks that were ready to be sent out!",8/2/2020 1:49
realDonaldTrump,"I am thrilled to be back in my home state of Florida—and honored to receive the endorsement of dozens of incredible Florida Sheriffs, THANK YOU! #LESM https://t.co/THl3IUf19Y",8/2/2020 1:49
realDonaldTrump,"I’m with you all the way, thank you!
https://t.co/JL15Lh7I7A",8/2/2020 1:48
realDonaldTrump,https://t.co/t6R84x4PbP,8/2/2020 1:48
realDonaldTrump,"Congressman Blaine Luetkemeyer (@LuetkemeyerB) is doing a terrific job for Missouri! As a Small Businessman, he helped us Lower your Taxes, Strengthen our Military, and Defend your Second Amendment. Blaine has my Complete and Total Endorsement! #MO03 https://t.co/NOuYXQAtQc",8/2/2020 1:27
realDonaldTrump,"Congresswoman Vicky Hartzler (@VickyH4Congress) works hard for the people of Missouri! She strongly supports our incredible Military and Vets, protects American Farmers, and fights for Life. Vicky has my Complete and Total Endorsement! #MO04 https://t.co/rLgW1I1dSp",8/2/2020 1:27
realDonaldTrump,"Congressman Sam Graves is doing an incredible job for Missouri! He fights for American Energy Independence, defends your Second Amendment, and he’ll help us rebuild our nation’s Infrastructure. Sam has my Complete and Total Endorsement! #MO06 https://t.co/VnoWx8pwzL",8/2/2020 1:27
realDonaldTrump,"Congressman Billy Long (@auctnr1) fully supports our America First agenda! He strongly supports our WALL, protects our Vets, and defends Life and your Second Amendment. Billy has my Complete and Total Endorsement! #MO07 https://t.co/z8IkVaDCkl",8/2/2020 1:27
realDonaldTrump,"Congressman Dan Newhouse (@Newhouse4Rep) is doing a phenomenal job for Washington State! He is Strong on the Economy and Law Enforcement, and he works hard to preserve your State’s beautiful Public Lands. Dan has my Complete and Total Endorsement! #WA04 https://t.co/4pggVq8rli",8/2/2020 1:27
realDonaldTrump,"Cathy McMorris Rodgers (@TeamCMR) has been a tremendous advocate for the people of Washington State! She supports our Military and Vets, and protects your State’s incredible Natural Resources. Cathy has my Complete and Total Endorsement! #WA05 https://t.co/IzwZZGxy4J",8/2/2020 1:27
realDonaldTrump,"Congressman Jason Smith (@JasonSmithMO) is a conservative warrior for Missouri! He helped us Cut your Taxes, Build the Wall, and he stands strongly with me against the Radical Left! Jason has my Complete and Total Endorsement! #MO08 https://t.co/OjXBNwrWne",8/2/2020 1:27
realDonaldTrump,"Dale Crafts (@DaleCraftsME) will be a tremendous Congressman for Maine! An experienced businessman, Dale knows how to Create Jobs. He loves our Vets and Military, and he will always defend your Second Amendment. Dale has my Complete and Total Endorsement! https://t.co/qwY6VaxbWF",8/2/2020 1:27
realDonaldTrump,"As Germany is experiencing a strong increase of new #COVID19 cases, this is happening right now in Berlin. #b0108

A “Day of Freedom” with conspiracy theorists, anti-vaxxers &amp; right-wing extremists. No one is wearing a mask. https://t.co/VpGess4wbq",8/2/2020 1:19
realDonaldTrump,Big flare ups in Europe. Fake News USA doesn’t like talking about this! https://t.co/7TR2hosXqZ,8/2/2020 1:16
realDonaldTrump,"Estimates of the virus’s reproduction rate suggest that it’s risen back to around or above 1 in the following countries:

<U+0001F1EC><U+0001F1E7>The U.K.
<U+0001F1EB><U+0001F1F7>France
<U+0001F1EE><U+0001F1F9>Italy
<U+0001F1EA><U+0001F1F8>Spain
<U+0001F1E7><U+0001F1EA>Belgium

That means one infected person will on average spread it to more than one other person  https://t.co/KFKMPN2OAy https://t.co/ptb9B1D7mK",8/1/2020 21:31
realDonaldTrump,"“Biden to raise taxes by 3 Trillion Dollars.” Actually, it will be much more than that, and much of it on nonsense. Markets and your 401k’s will CRASH. Jobs will disappear!",8/1/2020 21:29
realDonaldTrump,"Very excited to see @SeanHannity’s long awaited new book, 'Live Free or Die: America (and the World) on the Brink' which will be released on Tuesday, August 4th. Sean is a Great American Patriot. Make sure to get your copy today! https://t.co/XNci6lJ96v",8/1/2020 20:22
realDonaldTrump,"A great new book, “Defender in Chief: Donald Trump's Fight for Presidential Power”, written by celebrated constitutional scholar, John Yoo, is now available. Thanks so much John – greatly appreciate your support and words of wisdom! https://t.co/QAdxcK33Su",8/1/2020 20:17
realDonaldTrump,"I actually agree with this. Too much income disparity. Changes must be made, and soon! https://t.co/YZx6gPDTMb",8/1/2020 19:37
realDonaldTrump,"Peggy Noonan, a “Concast” MSDNC @WSJ puppet, doesn’t have a clue, and hasn’t for many years. Never got the “Trump thing”. She plays right into the hands of the stupid people!",8/1/2020 19:29
